obs_number,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
22315,333,2,0,10,0.812139448,587,12,0.888450288,1
22316,299,5,0,10,0.692769779,683,12,0.888450288,1
22317,510,5,0,10,0.509736286,811,12,0.943194554,1
22318,238,5,0,10,1.058836765,583,12,0.888450288,1
22319,414,2,0,10,0.879782261,640,12,0.943194554,1
22320,408,5,0,10,0.875803272,624,11,0.943194554,1
22321,411,5,0,10,0.609211011,665,12,0.943194554,1
22322,337,5,0,10,0.422198529,806,11,0.888450288,1
22323,298,2,0,10,0.836013382,526,11,0.943194554,1
22324,374,5,0,10,0.593295055,741,12,0.943194554,1
22325,390,5,0,10,1.066794743,635,12,0.888450288,1
22326,270,5,0,10,0.84397136,623,12,0.943194554,1
22327,338,2,0,10,0.545547187,696,12,0.888450288,1
22328,468,2,0,10,0.219270091,812,12,0.888450288,1
22329,383,5,0,10,0.625126966,678,11,0.888450288,1
22330,354,5,0,10,0.57340011,670,12,0.888450288,1
22331,291,5,0,10,0.820097426,624,11,0.943194554,1
22332,422,5,0,10,0.633084944,639,12,0.943194554,1
22333,266,2,0,10,0.80418147,674,12,0.943194554,1
22334,404,5,0,10,0.637063933,725,12,0.888450288,1
22335,373,5,0,10,0.676853823,731,12,0.943194554,1
22336,417,5,0,10,0.521673253,751,11,0.943194554,1
22337,326,2,0,10,0.589316066,641,12,0.888450288,1
22338,563,5,0,10,0.605232022,739,11,0.888450288,1
22339,348,5,0,10,0.637063933,767,12,0.943194554,1
22340,255,2,0,10,0.824076415,631,12,0.943194554,1
22341,311,5,0,10,0.314765826,681,12,0.888450288,1
22342,428,5,0,10,0.489841341,668,12,0.943194554,1
22343,387,5,0,10,0.45403044,675,12,0.943194554,1
22344,253,2,0,10,0.939467096,589,11,0.943194554,1
22345,365,2,0,10,0.712664724,538,12,0.943194554,1
22346,385,5,0,10,0.724601691,727,11,0.943194554,1
22347,329,2,0,10,0.776328548,653,12,0.888450288,1
22348,406,5,0,10,0.832034393,688,12,0.888450288,1
22349,314,2,0,10,0.951404063,540,12,0.943194554,1
22350,333,2,0,10,0.871824283,581,12,0.888450288,1
22351,370,5,0,10,0.919572151,551,11,0.943194554,1
22352,337,5,0,10,0.613189999,666,11,0.943194554,1
22353,246,2,0,10,1.003130919,508,11,0.943194554,1
22354,464,5,0,10,0.545547187,743,11,0.888450288,1
22355,303,5,0,10,0.605232022,692,12,0.888450288,1
22356,288,5,0,10,0.553505165,749,11,0.943194554,1
22357,361,2,0,10,0.708685735,773,11,0.888450288,1
22358,545,5,0,10,0.57340011,850,11,0.888450288,1
22359,499,2,0,10,0.354555716,793,11,0.888450288,1
22360,337,2,0,10,0.740517647,620,12,0.943194554,1
22361,309,2,0,10,0.951404063,649,12,0.888450288,1
22362,367,5,0,10,0.780307537,679,11,0.888450288,1
22363,302,5,0,10,0.756433603,614,12,0.943194554,1
22364,365,2,0,10,0.863866305,634,11,0.943194554,1
22365,308,2,0,10,0.907635184,693,12,0.943194554,1
22366,289,2,0,10,1.074752721,656,11,0.888450288,1
22367,344,5,0,10,0.541568198,645,12,0.943194554,1
22368,349,5,0,10,0.736538658,588,11,0.888450288,1
22369,275,2,0,10,0.621147977,647,11,0.943194554,1
22370,393,2,0,10,0.517694264,734,11,0.943194554,1
22371,345,5,0,10,0.684811801,679,11,0.888450288,1
22372,351,2,0,10,0.585337077,797,12,0.888450288,1
22373,543,2,0,10,0.652979889,826,11,0.943194554,1
22374,337,2,0,10,0.370471672,773,12,0.888450288,1
22375,381,5,0,10,0.171522223,860,11,0.943194554,1
22376,258,5,0,10,1.03894182,564,12,0.943194554,1
22377,417,5,0,10,0.525652242,779,11,0.888450288,1
22378,333,5,0,10,0.828055404,639,12,0.943194554,1
22379,515,5,0,10,0.430156507,853,12,0.943194554,1
22380,356,2,0,10,0.601253033,784,11,0.888450288,1
22381,280,5,0,10,0.72858068,800,11,0.888450288,1
22382,310,2,0,10,0.903656195,640,12,0.943194554,1
22383,339,2,0,10,0.517694264,692,12,0.943194554,1
22384,359,2,0,10,0.597274044,630,11,0.888450288,1
22385,313,2,0,10,0.800202481,583,11,0.943194554,1
22386,399,5,0,10,0.696748768,716,11,0.888450288,1
22387,253,5,0,10,0.788265515,489,12,0.888450288,1
22388,227,2,0,10,0.959362041,558,11,0.888450288,1
22389,379,2,0,10,0.88376125,630,11,0.943194554,1
22390,363,2,0,10,0.549526176,741,12,0.888450288,1
22391,331,2,0,10,0.756433603,785,12,0.888450288,1
22392,310,5,0,10,0.465967407,757,11,0.888450288,1
22393,380,5,0,10,0.863866305,723,12,0.943194554,1
22394,370,5,0,10,0.597274044,741,12,0.888450288,1
22395,375,2,0,10,0.53361022,743,12,0.888450288,1
22396,453,2,0,10,0.394345606,733,12,0.888450288,1
22397,431,5,0,10,0.513715275,772,11,0.943194554,1
22398,286,5,0,10,0.808160459,604,12,0.943194554,1
22399,480,2,0,10,0.465967407,690,11,0.943194554,1
22400,265,5,0,10,0.764391581,639,12,0.888450288,1
22401,385,2,0,10,0.561463143,760,11,0.943194554,1
22402,329,2,0,10,0.708685735,684,11,0.888450288,1
22403,303,5,0,10,0.871824283,626,11,0.888450288,1
22404,386,2,0,10,0.589316066,745,11,0.888450288,1
22405,302,2,0,10,1.015067886,573,11,0.888450288,1
22406,358,5,0,10,0.342618749,784,12,0.943194554,1
22407,353,5,0,10,0.561463143,735,11,0.888450288,1
22408,308,2,0,10,0.645021911,723,12,0.888450288,1
22409,364,5,0,10,0.836013382,674,11,0.888450288,1
22410,383,2,0,10,0.517694264,665,12,0.888450288,1
22411,372,5,0,10,0.629105955,729,12,0.943194554,1
22412,313,5,0,10,0.235186047,776,11,0.943194554,1
22413,387,5,0,10,0.545547187,725,12,0.888450288,1
22414,269,2,0,10,0.660937867,693,12,0.943194554,1
22415,419,2,0,10,0.434135496,760,12,0.943194554,1
22416,384,2,0,10,0.816118437,759,12,0.888450288,1
22417,424,5,0,10,0.613189999,712,12,0.888450288,1
22418,352,5,0,10,0.37842965,749,11,0.888450288,1
22419,382,2,0,10,0.645021911,727,11,0.888450288,1
22420,383,2,0,10,0.895698217,629,11,0.943194554,1
22421,268,5,0,10,0.88376125,617,11,0.943194554,1
22422,356,5,0,10,0.712664724,660,12,0.943194554,1
22423,340,2,0,10,0.187438179,785,11,0.943194554,1
22424,272,2,0,10,0.907635184,675,11,0.888450288,1
22425,327,5,0,10,0.867845294,586,11,0.943194554,1
22426,335,5,0,10,0.780307537,657,12,0.888450288,1
22427,230,2,0,10,0.676853823,671,11,0.943194554,1
22428,291,5,0,10,0.732559669,590,11,0.888450288,1
22429,305,2,0,10,0.696748768,624,12,0.888450288,1
22430,365,5,0,10,0.907635184,648,12,0.943194554,1
22431,275,5,0,10,0.541568198,686,11,0.943194554,1
22432,322,5,0,10,0.732559669,765,11,0.943194554,1
22433,228,5,0,10,0.959362041,597,12,0.943194554,1
22434,339,5,0,10,0.875803272,712,12,0.943194554,1
22435,393,2,0,10,0.569421121,666,11,0.888450288,1
22436,319,5,0,10,0.867845294,684,12,0.943194554,1
22437,369,5,0,10,0.76837057,766,11,0.888450288,1
22438,337,5,0,10,0.851929338,661,12,0.943194554,1
22439,297,2,0,10,1.034962831,694,11,0.888450288,1
22440,361,5,0,10,0.461988418,769,11,0.888450288,1
22441,290,5,0,10,0.760412592,673,11,0.888450288,1
22442,322,5,0,10,0.764391581,653,12,0.888450288,1
22443,361,5,0,10,0.80418147,633,12,0.943194554,1
22444,314,2,0,10,0.652979889,673,11,0.888450288,1
22445,307,2,0,10,0.637063933,673,11,0.888450288,1
22446,281,5,0,10,0.68879079,687,12,0.943194554,1
22447,455,2,0,10,0.394345606,779,11,0.943194554,1
22448,302,5,0,10,0.680832812,760,12,0.943194554,1
22449,397,2,0,10,0.597274044,755,12,0.888450288,1
22450,370,2,0,10,0.593295055,805,11,0.888450288,1
22451,432,2,0,10,0.680832812,691,11,0.943194554,1
22452,308,2,0,10,0.529631231,572,11,0.943194554,1
22453,289,2,0,10,0.99915193,577,11,0.943194554,1
22454,334,2,0,10,0.967320018,582,12,0.888450288,1
22455,422,2,0,10,0.529631231,794,12,0.888450288,1
22456,332,5,0,10,0.708685735,675,11,0.888450288,1
22457,305,2,0,10,0.497799319,677,11,0.943194554,1
22458,393,2,0,10,0.664916856,746,12,0.943194554,1
22459,417,5,0,10,0.49382033,701,11,0.888450288,1
22460,311,5,0,10,0.939467096,662,12,0.888450288,1
22461,340,2,0,10,0.820097426,589,12,0.943194554,1
22462,334,5,0,10,0.704706746,653,11,0.888450288,1
22463,518,2,0,10,0.394345606,841,11,0.888450288,1
22464,387,2,0,10,0.41821954,685,12,0.943194554,1
22465,471,5,0,10,0.625126966,670,12,0.943194554,1
22466,424,5,0,10,0.481883363,692,12,0.943194554,1
22467,321,2,0,10,0.867845294,660,12,0.943194554,1
22468,303,2,0,10,0.863866305,513,11,0.888450288,1
22469,463,2,0,10,0.394345606,881,11,0.888450288,1
22470,365,2,0,10,0.887740239,713,12,0.943194554,1
22471,275,2,0,10,0.521673253,635,12,0.943194554,1
22472,350,5,0,10,1.07873171,586,12,0.888450288,1
22473,324,2,0,10,0.641042922,657,11,0.943194554,1
22474,481,5,0,10,0.601253033,695,11,0.943194554,1
22475,321,2,0,10,0.537589209,646,11,0.943194554,1
22476,262,2,0,10,0.828055404,597,12,0.943194554,1
22477,385,2,0,10,0.760412592,655,11,0.888450288,1
22478,350,2,0,10,0.668895845,826,12,0.943194554,1
22479,231,5,0,10,0.828055404,611,12,0.888450288,1
22480,345,2,0,10,0.167543234,759,12,0.888450288,1
22481,308,5,0,10,0.593295055,594,12,0.943194554,1
22482,367,2,0,10,0.609211011,732,12,0.888450288,1
22483,492,2,0,10,0.438114484,712,12,0.943194554,1
22484,478,2,0,10,0.362513694,692,11,0.943194554,1
22485,507,5,0,10,0.537589209,814,12,0.888450288,1
22486,317,2,0,10,0.991193952,530,12,0.943194554,1
22487,288,5,0,10,0.88376125,735,11,0.943194554,1
22488,348,5,0,10,0.53361022,632,11,0.888450288,1
22489,369,5,0,10,0.744496636,703,11,0.888450288,1
22490,343,2,0,10,0.879782261,634,11,0.888450288,1
22491,246,2,0,10,1.046899798,576,12,0.943194554,1
22492,397,5,0,10,0.696748768,673,12,0.943194554,1
22493,250,2,0,10,0.561463143,659,12,0.888450288,1
22494,335,2,0,10,0.947425074,596,12,0.943194554,1
22495,250,2,0,10,0.955383052,569,11,0.943194554,1
22496,487,2,0,10,0.577379099,721,12,0.943194554,1
22497,371,2,0,10,0.660937867,740,11,0.888450288,1
22498,432,2,0,10,0.489841341,805,11,0.888450288,1
22499,282,2,0,10,0.672874834,737,11,0.888450288,1
22500,324,2,0,10,0.617168988,723,12,0.888450288,1
22501,288,2,0,10,0.943446085,710,12,0.943194554,1
22502,356,5,0,10,0.672874834,664,11,0.888450288,1
22503,320,5,0,10,0.947425074,593,11,0.943194554,1
22504,513,5,0,10,0.577379099,767,11,0.943194554,1
22505,338,2,0,10,0.931509118,760,11,0.943194554,1
22506,406,5,0,10,0.740517647,787,12,0.888450288,1
22507,227,5,0,10,0.581358088,715,12,0.888450288,1
22508,372,5,0,10,0.477904374,753,12,0.888450288,1
22509,386,2,0,10,0.752454614,641,11,0.888450288,1
22510,338,5,0,10,0.764391581,621,11,0.943194554,1
22511,301,5,0,10,0.887740239,542,11,0.943194554,1
22512,330,5,0,10,0.267017958,766,11,0.943194554,1
22513,246,5,0,10,0.915593162,601,12,0.943194554,1
22514,373,5,0,10,0.919572151,551,12,0.943194554,1
22515,339,5,0,10,0.68879079,731,11,0.943194554,1
22516,294,2,0,10,0.927530129,695,11,0.888450288,1
22517,415,2,0,10,0.593295055,774,12,0.888450288,1
22518,272,5,0,10,0.875803272,742,11,0.888450288,1
22519,336,5,0,10,1.003130919,684,11,0.943194554,1
22520,313,5,0,10,0.839992371,598,11,0.943194554,1
22521,242,2,0,10,0.641042922,716,12,0.943194554,1
22522,340,5,0,10,0.621147977,674,11,0.888450288,1
22523,325,5,0,10,0.625126966,719,11,0.943194554,1
22524,303,5,0,10,0.812139448,640,12,0.888450288,1
22525,355,5,0,10,0.617168988,724,12,0.943194554,1
22526,369,2,0,10,0.581358088,684,12,0.943194554,1
22527,344,5,0,10,0.756433603,654,12,0.943194554,1
22528,304,5,0,10,0.481883363,703,12,0.943194554,1
22529,406,2,0,10,0.629105955,633,11,0.888450288,1
22530,414,2,0,10,0.481883363,727,12,0.888450288,1
22531,406,5,0,10,0.465967407,584,12,0.888450288,1
22532,451,2,0,10,0.660937867,718,12,0.888450288,1
22533,400,5,0,10,0.465967407,845,11,0.943194554,1
22534,305,5,0,10,0.617168988,695,11,0.888450288,1
22535,343,5,0,10,0.438114484,773,11,0.888450288,1
22536,247,5,0,10,0.72858068,688,12,0.943194554,1
22537,390,5,0,10,0.290891892,773,11,0.943194554,1
22538,341,2,0,10,0.629105955,684,11,0.943194554,1
22539,428,6,6,10,0.434135496,607,11,0.888450288,1
22540,412,6,6,10,0.251102003,636,11,0.888450288,1
22541,342,2,6,10,0.664916856,524,11,0.888450288,1
22542,407,6,6,10,0.716643713,635,11,0.943194554,1
22543,378,2,6,10,0.585337077,550,11,0.888450288,1
22544,382,6,6,10,0.020320642,688,11,0.943194554,1
22545,275,2,6,10,0.645021911,512,11,0.888450288,1
22546,407,6,6,10,0.227228069,649,11,0.888450288,1
22547,345,2,6,10,0.386387628,584,11,0.943194554,1
22548,297,2,6,10,0.414240551,588,11,0.888450288,1
22549,231,2,6,10,0.553505165,558,11,0.888450288,1
22550,301,6,6,10,0.072047499,756,11,0.888450288,1
22551,271,6,6,10,0.764391581,562,11,0.888450288,1
22552,327,6,6,10,0.290891892,676,11,0.888450288,1
22553,412,2,6,10,0.641042922,568,11,0.888450288,1
22554,413,2,6,10,0.430156507,578,11,0.943194554,1
22555,207,6,6,10,0.708685735,581,11,0.888450288,1
22556,407,2,6,10,0.167543234,624,11,0.943194554,1
22557,373,2,6,10,0.219270091,585,11,0.943194554,1
22558,273,6,6,10,0.430156507,581,11,0.943194554,1
22559,344,2,6,10,0.211312113,610,11,0.888450288,1
22560,364,2,6,10,0.326702793,602,11,0.888450288,1
22561,386,6,6,10,0.10387941,683,11,0.943194554,1
22562,334,6,6,10,0.079154083,633,11,0.943194554,1
22563,545,6,6,10,0.227228069,675,11,0.943194554,1
22564,414,6,6,10,0.692769779,584,11,0.888450288,1
22565,323,2,6,10,0.780307537,535,11,0.888450288,1
22566,408,6,6,10,0.064089521,732,11,0.888450288,1
22567,352,6,6,10,0.016341653,703,11,0.888450288,1
22568,366,2,6,10,0.605232022,606,11,0.943194554,1
22569,334,6,6,10,0.402303584,564,11,0.888450288,1
22570,302,2,6,10,0.780307537,498,11,0.943194554,1
22571,260,6,6,10,0.513715275,589,11,0.943194554,1
22572,274,6,6,10,0.732559669,525,11,0.943194554,1
22573,330,6,6,10,0.422198529,621,11,0.888450288,1
22574,417,6,6,10,0.350576727,630,11,0.943194554,1
22575,461,2,6,10,0.629105955,637,11,0.943194554,1
22576,406,6,6,10,0.370471672,613,11,0.943194554,1
22577,340,2,6,10,0.927530129,533,11,0.943194554,1
22578,483,2,6,10,0.174649818,717,11,0.888450288,1
22579,422,2,6,10,0.235186047,658,11,0.943194554,1
22580,444,2,6,10,0.087112061,649,11,0.888450288,1
22581,183,6,6,10,0.983235974,490,11,0.888450288,1
22582,320,2,6,10,0.219270091,620,11,0.943194554,1
22583,404,6,6,10,0.525652242,655,11,0.888450288,1
22584,242,6,6,10,0.72858068,539,11,0.943194554,1
22585,449,6,6,10,0.605232022,568,11,0.943194554,1
22586,449,2,6,10,0.660937867,546,11,0.888450288,1
22587,465,6,6,10,0.063238127,774,11,0.943194554,1
22588,211,6,6,10,0.633084944,511,11,0.943194554,1
22589,379,2,6,10,0.736538658,541,11,0.888450288,1
22590,242,2,6,10,0.744496636,636,11,0.888450288,1
22591,320,6,6,10,0.450051451,593,11,0.943194554,1
22592,367,2,6,10,0.525652242,564,11,0.888450288,1
22593,205,6,6,10,1.150353511,443,11,0.888450288,1
22594,475,2,6,10,0.027427226,677,11,0.943194554,1
22595,339,2,6,10,0.481883363,636,11,0.943194554,1
22596,317,2,6,10,0.692769779,541,11,0.943194554,1
22597,425,6,6,10,0.549526176,555,11,0.943194554,1
22598,370,6,6,10,0.003553292,635,11,0.943194554,1
22599,352,2,6,10,0.227228069,641,11,0.888450288,1
22600,186,6,6,10,0.879782261,553,11,0.888450288,1
22601,323,6,6,10,0.832034393,555,11,0.888450288,1
22602,315,6,6,10,0.561463143,614,11,0.888450288,1
22603,405,2,6,10,0.374450661,658,11,0.888450288,1
22604,383,2,6,10,0.10387941,642,11,0.888450288,1
22605,280,2,6,10,0.064089521,635,11,0.888450288,1
22606,383,2,6,10,0.414240551,601,11,0.943194554,1
22607,386,2,6,10,0.342618749,611,11,0.888450288,1
22608,368,6,6,10,0.756433603,540,11,0.943194554,1
22609,380,2,6,10,0.57340011,553,11,0.888450288,1
22610,275,6,6,10,0.732559669,534,11,0.943194554,1
22611,338,6,6,10,1.054857776,537,11,0.888450288,1
22612,317,6,6,10,0.911614173,549,11,0.943194554,1
22613,381,6,6,10,0.509736286,622,11,0.888450288,1
22614,343,6,6,10,0.334660771,654,11,0.943194554,1
22615,324,6,6,10,0.469946396,508,11,0.943194554,1
22616,274,6,6,10,0.310786837,651,11,0.943194554,1
22617,425,6,6,10,0.342618749,601,11,0.943194554,1
22618,362,6,6,10,0.537589209,611,11,0.943194554,1
22619,244,6,6,10,0.995172941,513,11,0.943194554,1
22620,302,2,6,10,0.621147977,586,11,0.943194554,1
22621,253,2,6,10,0.589316066,622,11,0.943194554,1
22622,484,6,6,10,0.334660771,680,11,0.943194554,1
22623,363,2,6,10,0.318744815,632,11,0.943194554,1
22624,314,2,6,10,0.044194576,604,11,0.943194554,1
22625,370,2,6,10,0.501778308,569,11,0.888450288,1
22626,276,6,6,10,0.374450661,603,11,0.943194554,1
22627,342,2,6,10,0.350576727,597,11,0.888450288,1
22628,286,6,6,10,0.621147977,556,11,0.888450288,1
22629,346,6,6,10,0.617168988,561,11,0.943194554,1
22630,262,2,6,10,0.680832812,512,11,0.943194554,1
22631,381,6,6,10,0.672874834,606,11,0.888450288,1
22632,327,6,6,10,0.243144025,589,11,0.943194554,1
22633,349,2,6,10,0.836013382,503,11,0.943194554,1
22634,255,2,6,10,0.724601691,585,11,0.943194554,1
22635,377,2,6,10,0.342618749,570,11,0.888450288,1
22636,392,6,6,10,0.84397136,577,11,0.888450288,1
22637,317,6,6,10,0.374450661,646,11,0.943194554,1
22638,348,2,6,10,0.660937867,583,11,0.943194554,1
22639,330,2,6,10,1.114542611,550,11,0.943194554,1
22640,325,6,6,10,0.294870881,636,11,0.943194554,1
22641,438,6,6,10,0.095070038,702,11,0.943194554,1
22642,450,2,6,10,0.37842965,690,11,0.888450288,1
22643,279,6,6,10,0.509736286,614,11,0.888450288,1
22644,273,2,6,10,0.414240551,594,11,0.943194554,1
22645,392,2,6,10,0.398324595,677,11,0.943194554,1
22646,391,2,6,10,0.501778308,561,11,0.943194554,1
22647,435,2,6,10,0.139690311,640,11,0.888450288,1
22648,384,2,6,10,0.537589209,585,11,0.888450288,1
22649,352,2,6,10,0.139690311,602,11,0.943194554,1
22650,343,6,6,10,0.330681782,583,11,0.943194554,1
22651,352,6,6,10,0.465967407,626,11,0.888450288,1
22652,380,6,6,10,0.549526176,557,11,0.888450288,1
22653,313,2,6,10,0.645021911,610,11,0.888450288,1
22654,346,6,6,10,0.541568198,647,11,0.888450288,1
22655,447,6,6,10,0.059259138,685,11,0.943194554,1
22656,368,2,6,10,0.549526176,547,11,0.943194554,1
22657,413,2,6,10,0.517694264,600,11,0.943194554,1
22658,386,2,6,10,0.326702793,614,11,0.888450288,1
22659,359,6,6,10,0.207333124,647,11,0.888450288,1
22660,368,6,6,10,0.358534705,605,11,0.943194554,1
22661,423,6,6,10,0.043343182,651,11,0.888450288,1
22662,271,6,6,10,0.469946396,571,11,0.943194554,1
22663,376,6,6,10,0.871824283,565,11,0.888450288,1
22664,371,6,6,10,0.422198529,610,11,0.943194554,1
22665,277,6,6,10,0.593295055,540,11,0.943194554,1
22666,492,2,6,10,0.645021911,597,11,0.943194554,1
22667,453,6,6,10,0.410261562,651,11,0.888450288,1
22668,442,6,6,10,0.374450661,606,11,0.943194554,1
22669,328,6,6,10,0.617168988,600,11,0.943194554,1
22670,411,2,6,10,0.461988418,604,11,0.888450288,1
22671,359,6,6,10,0.450051451,561,11,0.943194554,1
22672,385,6,6,10,0.195396157,609,11,0.943194554,1
22673,352,2,6,10,0.461988418,642,11,0.943194554,1
22674,311,6,6,10,0.33863976,624,11,0.943194554,1
22675,416,6,6,10,0.438114484,570,11,0.888450288,1
22676,375,6,6,10,0.637063933,564,11,0.943194554,1
22677,214,6,6,10,0.557484154,592,11,0.888450288,1
22678,328,2,6,10,0.227228069,613,11,0.888450288,1
22679,411,2,6,10,0.414240551,587,11,0.943194554,1
22680,197,2,6,10,0.991193952,509,11,0.943194554,1
22681,407,2,6,10,0.374450661,686,11,0.943194554,1
22682,371,6,6,10,0.175501212,606,11,0.943194554,1
22683,370,6,6,10,0.286912903,611,11,0.943194554,1
22684,308,2,6,10,0.473925385,515,11,0.888450288,1
22685,397,2,6,10,0.398324595,624,11,0.943194554,1
22686,249,2,6,10,0.863866305,527,11,0.888450288,1
22687,323,6,6,10,0.581358088,592,11,0.888450288,1
22688,332,6,6,10,0.680832812,595,11,0.943194554,1
22689,428,2,6,10,0.056131543,613,11,0.943194554,1
22690,305,2,6,10,0.867845294,542,11,0.943194554,1
22691,438,2,6,10,0.68879079,561,11,0.888450288,1
22692,332,2,6,10,0.740517647,596,11,0.943194554,1
22693,344,2,6,10,0.473925385,568,11,0.943194554,1
22694,387,6,6,10,0.820097426,560,11,0.888450288,1
22695,256,6,6,10,0.605232022,563,11,0.888450288,1
22696,456,6,6,10,0.239165036,620,11,0.888450288,1
22697,395,6,6,10,0.398324595,593,11,0.943194554,1
22698,340,2,6,10,0.529631231,556,11,0.943194554,1
22699,241,6,6,10,0.633084944,512,11,0.943194554,1
22700,401,6,6,10,0.684811801,611,11,0.888450288,1
22701,326,6,6,10,0.442093473,662,11,0.943194554,1
22702,401,2,6,10,0.342618749,592,11,0.943194554,1
22703,379,2,6,10,0.637063933,550,11,0.888450288,1
22704,288,2,6,10,0.207333124,626,11,0.943194554,1
22705,257,6,6,10,0.92355114,547,11,0.943194554,1
22706,322,6,6,10,0.505757297,577,11,0.943194554,1
22707,421,6,6,10,0.139690311,620,11,0.943194554,1
22708,468,2,6,10,0.49382033,699,11,0.943194554,1
22709,263,2,6,10,0.227228069,592,11,0.888450288,1
22710,347,6,6,10,0.49382033,579,11,0.943194554,1
22711,368,2,6,10,0.394345606,590,11,0.943194554,1
22712,305,2,6,10,0.601253033,535,11,0.943194554,1
22713,228,2,6,10,0.660937867,589,11,0.888450288,1
22714,436,6,6,10,0.087963454,659,11,0.943194554,1
22715,396,6,6,10,0.318744815,619,11,0.888450288,1
22716,440,2,6,10,0.350576727,653,11,0.943194554,1
22717,437,6,6,10,0.064089521,644,11,0.888450288,1
22718,275,6,6,10,0.652979889,545,11,0.943194554,1
22719,382,6,6,10,0.322723804,600,11,0.943194554,1
22720,276,2,6,10,0.442093473,553,11,0.943194554,1
22721,385,6,6,10,0.175501212,658,11,0.943194554,1
22722,430,6,6,10,0.322723804,626,11,0.943194554,1
22723,284,6,6,10,0.525652242,591,11,0.943194554,1
22724,440,2,6,10,0.048173565,665,11,0.943194554,1
22725,383,2,6,10,0.465967407,622,11,0.888450288,1
